GmlId,OBJECTID,DATASET_EN,DATASET_TC,NAME_EN,ADDRESS_EN,NAME_TC,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE,Shape
BDTMSP.181,181,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,ON SHING INDUSTRIAL BUILDING,10/F WORKSHOP A ON SHING INDUSTRIAL BUILDING NOS.2-16 WO LIU HANG ROAD FO TAN,安盛工業大廈,火炭禾寮坑路2-16號安盛工業大廈10字樓A室,NEW TERRITORIES,新界,SHA TIN,沙田區,16/08/2024,16/08/2024,3831628635T20050430,3831628635T20050430,828629.4,838327,22.39698004,114.1967632,2025-10-02T15:06:32,POINT (838327.00000000 828629.40000000)
BDTMSP.182,182,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,FUK CHIU FACTORY BUILDING,13/F FUK CHIU FACTORY BUILDING NO.20 BUTE STREET MONGKOK,福照工廠大廈,旺角弼街20號福照工廠大廈13字樓,KOWLOON,九龍,YAU TSIM MONG,油尖旺區,21/06/2024,21/06/2024,3518020249T20050430,3518020249T20050430,820250,835179.6,22.32125073,114.1663141,2025-10-02T15:06:32,POINT (835179.60000000 820250.00000000)
BDTMSP.183,183,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,ABERDEEN INDUSTRIAL BUILDING,7TH FLOOR ABERDEEN INDUSTRIAL BUILDING NO. 236 ABERDEEN MAIN ROAD HONG KONG,香港仔工業大厦,香港仔大道236號香港仔工業大厦7字樓,HONG KONG,香港,SOUTHERN,南區,28/06/2023,28/06/2023,3374412213T20050430,3374412213T20050430,812214,833743,22.24867908,114.1523888,2025-10-02T15:06:32,POINT (833743.00000000 812214.00000000)
BDTMSP.184,184,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WING WAH INDUSTRIAL BUILDING,1/F WING WAH INDUSTRIAL BUILDING 137-143 YEUNG UK ROAD TSUEN WAN,永華工業大廈,荃灣楊屋道137-143號永華工業大廈1字樓,TSUEN WAN,荃灣區,TSUEN WAN,新界,18/08/2022,18/08/2022,3023225297T20050430,3023225297T20050430,825306.2,830238.3,22.36682678,114.1182693,2025-10-02T15:06:32,POINT (830238.30000000 825306.20000000)
BDTMSP.185,185,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,POR MEE FACTORY BUILDING,UNIT C &amp; D 1/F POR MEE FACTORY BUILDING NO.500 CASTLE PEAK ROAD CHEUNG SHA WAN,百美工業大厦,長沙灣青山道500號百美工業大廈1字樓C及D室,KOWLOON,九龍,SHAM SHUI PO,深水埗區,12/12/2022,12/12/2022,3371122325T20050430,3371122325T20050430,822323.1,833711.8,22.33999667,114.1520526,2025-10-02T15:06:32,POINT (833711.80000000 822323.10000000)
BDTMSP.186,186,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,UNION INDUSTRIAL BUILDING,5/F UNION INDUSTRIAL BUILDING 48 WONG CHUK HANG ROAD ABERDEEN,聯合工業大廈,香港仔黃竹坑道48號聯合工業大廈5字樓,HONG KONG,港島,SOUTHERN,南區,1/12/2020,1/12/2020,3529512240T20050430,3529512240T20050430,812235,835302.7,22.24892447,114.1674352,2025-10-02T15:06:32,POINT (835302.70000000 812235.00000000)
BDTMSP.187,187,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KMB BUS DEPOT (TUEN MUN),"6/F, KMB BUS DEPOT 1 KIN TAI STEET TUEN MUN",九巴車廠(屯門),屯門建泰街1號九巴車廠(屯門)6字樓,NEW TERRITORIES,新界,TUEN MUN,屯門區,2/12/2021,2/12/2021,3269421103T20050430,3269421103T20050430,821106.3,832691.6,22.32895949,114.1421829,2025-10-02T15:06:32,POINT (832691.60000000 821106.30000000)
BDTMSP.188,188,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WAH LEE INDUSTRIAL BUILDING,3/F UNIT B WAH LEE INDUSTRIAL BUILDING 11 SZE SHAN STREET YAU TONG,華利工業大廈,油塘四山街11號華利工業大廈3字樓B座,KOWLOON,九龍,KWUN TONG,觀塘區,10/10/2017,10/10/2017,4234117266T20110321,4234117266T20110321,817265.7,842341.2,22.29430206,114.2358082,2025-10-02T15:06:32,POINT (842341.20000000 817265.70000000)
BDTMSP.189,189,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,LEE SUM FACTORY BUILDING,UNIT A 1/F LEE SUM FACTORY BUILDING 21-25 SZE MEI STREET SAN PO KONG,利森工廠大廈,新蒲崗四美街21-25號利森工廠大廈1字樓A室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,20/06/2019,20/06/2019,3871722031P20060311,3871722031P20060311,822024.1,838721.4,22.33734182,114.2006473,2025-10-02T15:06:31,POINT (838721.40000000 822024.10000000)
BDTMSP.190,190,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHAIWAN INDUSTRIAL CENTRE,UNIT B ON 6TH FLOOR CHAIWAN INDUSTRIAL CENTRE NO.20 LEE CHUNG STREET CHAI WAN,柴灣中心工業大廈,柴灣利眾街20號柴灣中心工業大廈6字樓B室,HONG KONG,香港,EASTERN,東區,16/07/2025,16/07/2025,4244814159T20050430,4244814159T20050430,814161.9,842437.2,22.2662435,114.2368345,2025-10-02T15:06:31,POINT (842437.20000000 814161.90000000)
BDTMSP.191,191,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHEONG TAI INDUSTRIAL BUILDING,FACTORY UNIT A ON 10/F CHEONG TAI INDUSTRIAL BUILDING 50/56 FUI YIU KOK STREET TSUEN WAN,昌泰工業大廈,荃灣灰窰角街50-56號昌泰工業大廈10字樓A室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,15/11/2024,15/11/2024,3025325167T20050430,3025325167T20050430,825156.7,830250.6,22.36565289,114.1184737,2025-10-02T15:06:31,POINT (830250.60000000 825156.70000000)
BDTMSP.192,192,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,BLUE BOX FACTORY BUILDING,4/F UNIT B01 &amp; B02 BLUE BOX FACTORY BUILDING NO.25 HING WO STREET ABERDEEN,大生工業大廈,香港仔興和街25號大生工業大廈4/F B01及B02室,HONG KONG,香港,SOUTHERN,南區,31/08/2022,31/08/2022,3334312405T20050430,3334312405T20050430,812415.8,833353.5,22.25041233,114.1484983,2025-10-02T15:06:31,POINT (833353.50000000 812415.80000000)
BDTMSP.193,193,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,EAST SUN INDUSTRIAL CENTRE,6/F UNIT H EAST SUN INDUSTRIAL CENTRE NO.16 SHING YIP STREET KWUN TONG,怡生工業中心,觀塘成業街16號怡生工業中心6字樓H室,KOWLOON,九龍,KWUN TONG,觀塘區,18/06/2024,18/06/2024,4132118989T20050430,4132118989T20050430,818986.2,841315.3,22.30986509,114.2259153,2025-10-02T15:06:31,POINT (841315.30000000 818986.20000000)
BDTMSP.194,194,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHAIWAN INDUSTRIAL CENTRE,22/F UNIT B CHAIWAN INDUSTRIAL CENTRE NO.20 LEE CHUNG STREET CHAI WAN,柴灣中心工業大廈,柴灣利眾街20號柴灣中心工業大廈22字樓B室,HONG KONG,香港,EASTERN,東區,3/10/2023,3/10/2023,4244814159T20050430,4244814159T20050430,814161.9,842437.2,22.2662435,114.2368345,2025-10-02T15:06:31,POINT (842437.20000000 814161.90000000)
BDTMSP.195,195,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,YOUNG YA INDUSTRIAL BUILDING,20/F UNIT A YOUNG YA INDUSTRIAL BUILDING NOS.381-389 SHA TSUI ROAD TSUEN WAN,榮亞工業大廈,荃灣沙咀道381-389號榮亞工業大廈20字樓A室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,3/03/2023,3/03/2023,3044625413T20050430,3044625413T20050430,825446.7,830471.1,22.36787506,114.1203467,2025-10-02T15:06:31,POINT (830471.10000000 825446.70000000)
BDTMSP.196,196,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SUM LUNG INDUSTRIAL BUILDING,4/F UNIT A SUM LUNG INDUSTRIAL BUILDING 11 SUN YIP STREET SIU SAI WAN,森龍工業大廈,小西灣新業街11號森龍工業大廈4字樓A室,HONG KONG,港島,EASTERN,東區,4/12/2018,4/12/2018,4341114342T20050430,4341114342T20050430,814333.9,843401.9,22.26789239,114.2461787,2025-10-02T15:06:31,POINT (843401.90000000 814333.90000000)
BDTMSP.197,197,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,LEADER INDUSTRIAL CENTRE,9/F UNIT C &amp; D LEADER INDUSTRIAL CENTRE PHASE I 188-202 TEXACO ROAD TSUEN WAN,立泰工業中心,荃灣德士古道 188-202號 立泰工業中心一期9字樓C及D室 ,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,3/09/2020,3/09/2020,3012625017T20070911,3012625017T20070911,825015,830124.8,22.36429786,114.1172412,2025-10-02T15:06:31,POINT (830124.80000000 825015.00000000)
BDTMSP.198,198,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TEXACO ROAD INDUSTRIAL CENTRE,8/F UNIT 1 TEXACO ROAD INDUSTRIAL CENTRE BLK B 14-22 WANG LUNG STREET TSUEN WAN,德士古道工業中心,荃灣橫龍街14-22號德士古道工業中心B座8字樓1室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,4/01/2019,4/01/2019,3000325207T20050430,3000325207T20050430,825214.4,829983.8,22.36601321,114.1160463,2025-10-02T15:06:30,POINT (829983.80000000 825214.40000000)
BDTMSP.199,199,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,EASTERN INDUSTRIAL BUILLDING,FACTORY A ON 2ND FLOOR EASTERN INDUSTRIAL BUILDING NOS. 42/50 KWAI TING ROAD KWAI CHUNG,東方工業大廈,葵涌葵定路42-50號東方工業大廈2字樓A室,NEW TERRITORIES,新界,KWAI TSING,葵青區,12/06/2025,12/06/2025,3155724423T20050430,3155724423T20050430,824433.1,831542.9,22.35893823,114.1311367,2025-10-02T15:06:30,POINT (831542.90000000 824433.10000000)
BDTMSP.200,200,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,EASTERN INDUSTRIAL BUILDING,FACTORY A ON 4TH FLOOR EASTERN INDUSTRIAL BUILDING NOS.42/50 KWAI TING ROAD KWAI CHUNG,東方工業大廈,葵涌葵定路42-50號東方工業大廈4字樓A室,NEW TERRITORIES,新界,KWAI TSING,葵青區,12/05/2025,12/05/2025,3155724423T20050430,3155724423T20050430,824433.1,831544,22.35893823,114.1311367,2025-10-02T15:06:30,POINT (831544.00000000 824433.10000000)
BDTMSP.201,201,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAN FOONG INDUSTRIAL BUILDING,UNIT NO.C ON 11TH FLOOR MAN FOONG INDUSTRIAL BUILDING NO.7 CHEUNG LEE STREET CHAI WAN,萬峰工業大廈,柴灣祥利街7號萬峰工業大廈11字樓C室,HONG KONG,香港,EASTERN,東區,31/12/2024,31/12/2024,4237913946T20050430,4237913946T20050430,813943.7,842369.3,22.26432022,114.2361643,2025-10-02T15:06:30,POINT (842369.30000000 813943.70000000)
BDTMSP.202,202,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOPEFULL FACTORY CENTRE,FACTORY UNIT 8 4/F HOPEFUL FACTORY CENTRE 10-16 WO SHING STREET FO TAN,海輝工業中心,火炭禾盛街10-16號海輝工業中心4字樓8號工廠單位,NEW TERRITORIES,新界,SHA TIN,沙田區,23/09/2022,23/09/2022,3835928621T20050430,3835928621T20050430,828616.1,838355.8,22.39685356,114.1971808,2025-10-02T15:06:30,POINT (838355.80000000 828616.10000000)
BDTMSP.203,203,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOPEFULL FACTORY CENTRE,FACTORY UNIT 8 5/F HOPEFUL FACTORY CENTRE 10-16 WO SHING STREET FO TAN,海輝工業中心,火炭禾盛街10-16號海輝工業中心5字樓8號工廠單位,NEW TERRITORIES,新界,SHA TIN,沙田區,23/09/2022,23/09/2022,3835928621T20050430,3835928621T20050430,828616.1,838355.8,22.39685356,114.1971808,2025-10-02T15:06:30,POINT (838355.80000000 828616.10000000)
BDTMSP.204,204,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOP SHI FACTORY BUILDING,1/F A HOP SHI FACTORY BUILDING 29-31 LEE CHUNG STREET CHAI WAN,合時工廠大廈,柴灣利眾街29-31號合時工廠大廈1字樓A室,HONG KONG,港島,EASTERN,東區,20/10/2020,20/10/2020,4231114071T20050430,4231114071T20050430,814083.2,842332.1,22.26544929,114.235505,2025-10-02T15:06:30,POINT (842332.10000000 814083.20000000)
BDTMSP.205,205,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,YOUNG YA INDUSTRIAL BUILDING,15/F UNIT D YOUNG YA INDUSTRIAL BUILDING 381-389 SHA TSUI ROAD TSUEN WAN,榮亞工業大廈,荃灣沙咀道 381 - 389 號榮亞工業大廈 15 字樓 D 座,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,17/11/2020,17/11/2020,3044625413T20050430,3044625413T20050430,825445.6,830471.1,22.36787506,114.1203467,2025-10-02T15:06:30,POINT (830471.10000000 825445.60000000)
BDTMSP.206,206,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KAISER ESTATE,UNIT L1 9/F KAISER ESTATE PHASE 2 51 MAN YUE STREET,凱旋工商中心,民裕街47-53號凱旋工商中心2期9字樓L1室,KOWLOON,九龍,KOWLOON CITY,九龍城區,4/07/2018,4/07/2018,3752518934T20050430,3752518934T20050430,818930,837514.3,22.30937538,114.1890739,2025-10-02T15:06:30,POINT (837514.30000000 818930.00000000)
BDTMSP.207,207,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HONG KONG INDUSTRIAL BUILDING,"UNIT D, 1/F., HONG KONG INDUSTRIAL BUILDING, 444-452 DES VOEUX ROAD WEST, SAI WAN",香港工業大廈,西環德輔道西444-452號香港工業大廈1字樓D室,HONG KONG,港島,CENTRAL &amp; WESTERN,中西區,7/05/2020,7/05/2020,3179316460T20050430,3179316460T20050430,816453.5,831793,22.28702829,114.1334502,2025-10-02T15:06:30,POINT (831793.00000000 816453.50000000)
BDTMSP.208,208,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WORLD WIDE GROUP CENTRE,"4/F, WORLD WIDE GROUP CENTRE 24 ON CHUEN STREET ON LOK TSUEN FANLING",環球集團中心,粉嶺安樂村安全街24號環球集團中心4字樓,NEW TERRITORIES,新界,NORTH,北區,19/11/2020,19/11/2020,3313339756T20050430,3313339756T20050430,839756.4,833131.2,22.49740605,114.1464074,2025-10-02T15:06:29,POINT (833131.20000000 839756.40000000)
BDTMSP.209,209,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHAIWAN INDUSTRIAL CENTRE,UNIT A ON 12TH FLOOR CHAIWAN INDUSTRIAL CENTRE NO.20 LEE CHUNG STREET CHAI WAN,柴灣中心工業大廈,柴灣利眾街20號柴灣中心工業大廈12字樓A室,HONG KONG,香港,EASTERN,東區,22/10/2024,22/10/2024,4244814159T20050430,4244814159T20050430,814161.9,842437.2,22.2662435,114.2368345,2025-10-02T15:06:29,POINT (842437.20000000 814161.90000000)
BDTMSP.210,210,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAN FOONG INDUSTRIAL BUILDING,1/F UNIT B MAN FOONG INDUSTRIAL BUILDING NO.7 CHEUNG LEE STREET CHAI WAN,萬峯工業大廈,柴灣祥利街 7 號萬峯大廈1字樓B室,HONG KONG,香港,EASTERN,東區,8/12/2023,8/12/2023,4237913946T20050430,4237913946T20050430,813943.7,842369.3,22.26432022,114.2361643,2025-10-02T15:06:29,POINT (842369.30000000 813943.70000000)
BDTMSP.211,211,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SEA VIEW ESTATE,UNIT 203 2/F BLOCK B SEA VIEW ESTATE 2-8 WATSON ROAD TIN HAU,海景大廈,天后屈臣道2-8號海景大廈B座2字樓203室,EASTERN,東區,EASTERN,香港,14/03/2023,14/03/2023,3775616461T20050430,3775616461T20050430,816517.0717,837713.9141,22.28704247,114.1913135,2025-10-02T15:06:29,POINT (837713.91410000 816517.07170000)
BDTMSP.212,212,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KINWAY FACTORY BUILDING,8/F KINWAY FACTORY BUILDING 136-138 TAI LIN PAI ROAD KWAI CHUNG,建華工業大廈,葵涌大連排道136-138號建華工業大廈8字樓,NEW TERRITORIES,新界,KWAI TSING,葵青區,5/08/2021,5/08/2021,3166624475T20050430,3166624475T20050430,824479.6,831659.3,22.35940812,114.1321948,2025-10-02T15:06:29,POINT (831659.30000000 824479.60000000)
BDTMSP.213,213,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SUN YING INDUSTRIAL CENTRE,11/F UNIT A SUN YING INDUSTRIAL CENTRE 9 TIN WAN CLOSE ABERDEEN,新英工業中心,香港仔田灣徑9號新英工業中心11字樓A室,HONG KONG,港島,SOUTHERN,南區,22/05/2020,22/05/2020,3340812369T20050430,3340812369T20050430,812374.8,833392.6,22.25008734,114.1491289,2025-10-02T15:06:29,POINT (833392.60000000 812374.80000000)
BDTMSP.214,214,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HAKING (TUNG SHING) INDUSTRIAL BUILDING,14/F HAKING (TUNG SHING) INDUSTRIAL BUILDING 34 LEE CHUNG STREET CHAI WAN,寶源(東丞)工業大廈,柴灣利眾街34號寶源(東丞)工業大廈14字樓,HONG KONG,港島,EASTERN,東區,14/11/2019,14/11/2019,4239514140T20050430,4239514140T20050430,814139.7,842395,22.26607211,114.2363202,2025-10-02T15:06:29,POINT (842395.00000000 814139.70000000)
BDTMSP.215,215,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,ON TAI INDUSTRIAL CENTRE,4/F UNIT 401-403 ON TAI INDUSTRIAL CENTRE 4 ON CHUEN STREET FANLING,安泰工貿中心,粉嶺安全街4號安泰工貿中心4字樓401至403室,NEW TERRITORIES,新界,NORTH,北區,10/01/2019,10/01/2019,3289339513T20050430,3289339513T20050430,839508.4,832902.7,22.49521121,114.1440755,2025-10-02T15:06:29,POINT (832902.70000000 839508.40000000)
BDTMSP.216,216,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WING SHING INDUSTRIAL BUILDING,20/F UNIT 1 WING SHING INDUSTRIAL BUILDING 26 NG FONG STREET SAN PO KONG,榮盛工業大廈,新蒲崗五芳街26號榮盛工業大廈20字樓1室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,6/08/2019,6/08/2019,3870122045T20050430,3870122045T20050430,822039.6,838699.8,22.33746828,114.200492,2025-10-02T15:06:29,POINT (838699.80000000 822039.60000000)
BDTMSP.217,217,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,PRINCE INDUSTRIAL BUILDING,13/F UNIT A  PRINCE INDUSTRIAL BUILDING 106 KING FUK STREET SAN PO KONG,太子工業大廈,新蒲崗景福街106號太子工業大廈13字樓A室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,5/05/2021,5/05/2021,3854821708T20050430,3854821708T20050430,821705.2,838548.4,22.33442518,114.1990063,2025-10-02T15:06:28,POINT (838548.40000000 821705.20000000)
BDTMSP.218,218,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,DRAGON INDUSTRIAL BUILDING,UNIT G ON 8/F DRAGON INDUSTRIAL BUILDING NO.93 KING LAM STREET LAI CHI KOK,龍翔工業大廈,荔枝角瓊林街93號龍翔工業大廈8字樓G室,KOWLOON,九龍,SHAM SHUI PO,深水埗區,23/07/2025,23/07/2025,3324622289T20050430,3324622289T20050430,822291.1,833246.1,22.33967081,114.1475387,2025-10-02T15:06:28,POINT (833246.10000000 822291.10000000)
BDTMSP.219,219,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SUPERLUCK INDUSTRIAL CENTRE (PHASE 2),WORKSHOP C ON 1ST FLOOR SUPERLUCK INDUSTRIAL CENTRE (PHASE 2) NO.57 SHA TSUI ROAD &amp; NOS.30-38 TAI CHUNG ROAD TSUEN WAN,荃運工業中心,荃灣沙咀道57號荃運工業中心2期1字樓C室,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,17/12/2024,17/12/2024,2940826050T20050430,2940826050T20050430,826062.8,829412.6,22.37362368,114.1102657,2025-10-02T15:06:28,POINT (829412.60000000 826062.80000000)
